annual_inc,emp_title,verification_status,address,application_type,dti,loan_amnt,installment,loan_status,pan_match,aadhaar_name_match,address_match,employer_match,salary_itr_match,bank_salary_match,metadata_suspicious,edited_in_photoshop,ocr_confidence,income_difference_pct,is_document_fraud
45000.0,PA operator,Not Verified,"7913 Danielle Groves
Coxport, NE 70466",INDIVIDUAL,18.88,5000.0,155.97,Fully Paid,1,1,1,1,1,1,0,0,71.44,41.4,0
87000.0,"VI-JON, INC.",Not Verified,"3239 Ashley Estate
Longhaven, AL 05113",INDIVIDUAL,12.53,10000.0,343.39,Fully Paid,1,1,0,1,1,1,0,0,77.3,7.53,0
104000.0,Store Manager,Source Verified,"USCGC Mendoza
FPO AP 22690",INDIVIDUAL,10.62,18000.0,434.01,Fully Paid,1,1,1,1,1,0,0,0,86.16,44.72,0
44250.0,Program Associate,Not Verified,"34746 Jesus Locks
West Jennifer, UT 05113",INDIVIDUAL,17.95,7500.0,249.08,Fully Paid,1,1,1,1,0,1,0,0,92.56,19.7,0
38000.0,ABM,Not Verified,"20761 Parker Burg
South Andrea, CO 00813",INDIVIDUAL,6.25,5000.0,189.64,Fully Paid,1,1,0,1,1,1,1,0,99.43,43.57,1
110000.0,Project Manager,Not Verified,"Unit 1675 Box 6241
DPO AE 86630",INDIVIDUAL,21.61,16000.0,455.01,Charged Off,1,1,1,1,1,1,0,0,95.02,28.12,0
62000.0,MATHEMATICS TEACHER,Source Verified,"579 Billy Route Apt. 321
Catherineborough, AR 70466",INDIVIDUAL,23.58,6000.0,196.41,Fully Paid,1,1,1,1,1,1,0,0,88.36,29.13,0
350000.0,COO,Source Verified,"6024 Acosta Lake Suite 952
Adrianland, MS 00813",INDIVIDUAL,7.85,5000.0,159.4,Fully Paid,1,1,1,1,1,1,0,0,89.99,42.07,0
86400.0,Exec. Coord.,Source Verified,"7179 Natalie Ports
Lake Kaylafort, NH 48052",INDIVIDUAL,4.31,10000.0,341.68,Fully Paid,1,1,1,1,1,1,0,0,85.66,23.74,0
30000.0,XEROX,Verified,"3990 Schneider Mountains
Halebury, ME 70466",INDIVIDUAL,20.08,6000.0,202.83,Fully Paid,1,1,1,1,1,1,1,0,83.04,46.77,0
225000.0,VP,Source Verified,"946 Price Gateway
Cunninghamfurt, DE 30723",INDIVIDUAL,15.48,24000.0,558.19,Fully Paid,1,1,1,1,1,0,0,0,93.54,43.07,0
90000.0,JOURNEYMAN,Not Verified,"590 Kim Stravenue
Brandistad, PA 29597",INDIVIDUAL,9.42,20500.0,641.36,Fully Paid,1,1,1,0,1,1,0,0,75.32,41.43,0
27000.0,Office of School Health,Not Verified,"11020 Hayden Ridges
Justinberg, PA 29597",INDIVIDUAL,17.38,1000.0,33.75,Fully Paid,1,1,1,1,1,1,0,0,80.02,48.03,1
84000.0,Bucknell University,Verified,"240 Norton Glens Suite 036
Port William, MN 70466",INDIVIDUAL,4.19,4000.0,148.09,Fully Paid,1,1,0,1,1,1,0,0,99.36,19.68,0
130000.0,Active Network,Verified,"071 Jack Village
Robertport, AK 30723",INDIVIDUAL,11.95,35000.0,1273.96,Fully Paid,1,1,1,1,1,0,0,0,87.15,4.03,0
185000.0,financial sales,Source Verified,"71747 Joshua Lakes
Turnerside, AZ 30723",INDIVIDUAL,0.0,5000.0,131.0,Fully Paid,1,1,1,1,1,1,0,0,84.96,7.88,0
86400.0,American Medical Response,Verified,"629 Powell Canyon Apt. 765
East Edwinport, PA 05113",INDIVIDUAL,24.01,35000.0,1252.56,Fully Paid,1,1,1,1,0,0,0,0,95.52,5.67,0
53000.0,TRUCK DRIVER,Not Verified,"148 Lloyd Valley
Vickimouth, MA 70466",INDIVIDUAL,2.63,10000.0,312.91,Fully Paid,1,1,1,1,1,1,0,0,92.86,8.78,0
83000.0,Legal Secretary,Source Verified,"52209 Antonio Falls Apt. 308
Melissabury, PA 70466",INDIVIDUAL,11.61,22000.0,714.96,Fully Paid,1,1,1,1,1,1,0,0,79.78,48.69,0
70000.0,maintenance,Not Verified,"02283 Cindy Ranch Suite 628
Tiffanymouth, HI 05113",INDIVIDUAL,14.9,10000.0,312.86,Fully Paid,1,1,1,1,1,1,0,0,88.78,38.67,0
50000.0,software engineer,Source Verified,"57440 Jeremy Terrace Apt. 306
New Jodishire, DE 30723",INDIVIDUAL,30.05,21000.0,524.96,Fully Paid,1,1,1,1,1,1,0,0,75.56,11.04,0
80000.0,maintenance tech,Verified,"PSC 1333, Box 0208
APO AA 29597",INDIVIDUAL,35.69,10000.0,341.73,Fully Paid,1,1,1,1,1,1,0,0,71.59,14.77,0
200000.0,"ACET,INC",Verified,"547 Mary Mall
North Ronald, AL 30723",INDIVIDUAL,2.15,35000.0,1218.61,Charged Off,1,1,1,1,1,1,0,0,99.7,21.42,0
42000.0,Contract Lease Administrator,Not Verified,"830 Ashley Road Suite 434
Edwardsfort, WV 00813",INDIVIDUAL,21.63,15000.0,520.72,Fully Paid,1,1,1,1,0,1,0,0,92.12,10.37,0
37000.0,head custodian ,Verified,"180 Johnson Haven Suite 525
North Marcview, WY 29597",INDIVIDUAL,37.72,2500.0,88.58,Fully Paid,0,1,1,1,1,1,0,0,97.92,20.75,0
28000.0,Independent living instistute,Not Verified,"PSC 1081, Box 0370
APO AP 70466",INDIVIDUAL,22.11,6850.0,220.1,Fully Paid,1,1,1,1,1,1,1,0,94.96,,0
250000.0,Cardiologist,Source Verified,"0957 Rebecca Vista
Kimberlyhaven, DE 00813",INDIVIDUAL,13.6,30000.0,919.34,Fully Paid,1,1,1,1,1,1,0,0,82.84,47.79,0
24000.0,Cook,Verified,"2917 Brennan Walk
Christopherport, NJ 29597",INDIVIDUAL,16.85,7575.0,259.49,Fully Paid,1,1,1,1,1,1,0,0,95.84,34.91,0
98400.0,nrg energy,Verified,"18609 Martin Expressway
Port Shannonbury, NH 29597",INDIVIDUAL,32.27,3600.0,123.62,Fully Paid,1,1,1,0,1,0,1,0,93.6,37.06,1
50000.0,Bartender,Source Verified,"7699 Michael Shores
Stephaniechester, OK 29597",INDIVIDUAL,20.31,18000.0,593.83,Fully Paid,1,1,1,1,1,1,0,0,77.75,4.64,0
117000.0,Getty Images,Not Verified,"42175 Lance Summit
Shanemouth, WA 30723",INDIVIDUAL,14.8,12000.0,400.59,Fully Paid,1,1,1,1,1,1,0,1,88.69,13.19,0
130000.0,Manager,Source Verified,"6653 Lamb Lakes
Gaymouth, TN 48052",INDIVIDUAL,17.68,25000.0,521.03,Fully Paid,1,1,1,1,1,1,0,0,79.15,23.43,0
50000.0,Administrative Assistant ,Verified,"719 Harris Forges
Desireeside, MS 05113",INDIVIDUAL,31.81,15600.0,400.82,Fully Paid,1,1,1,1,1,1,0,0,77.02,,0
35000.0,chesters,Not Verified,"559 Lance Creek Apt. 793
Piercestad, OK 48052",INDIVIDUAL,12.93,5600.0,194.98,Charged Off,1,1,1,0,1,1,0,0,72.45,43.27,0
34500.0,University of Wyoming ,Source Verified,"28175 Tiffany Landing Apt. 842
North Tanyaberg, KS 00813",INDIVIDUAL,20.13,9600.0,343.56,Fully Paid,1,1,1,1,1,1,1,0,86.29,24.1,0
37000.0,Apheresis team leader,Verified,"481 Elizabeth Island Apt. 099
Lake Charles, GA 11650",INDIVIDUAL,39.51,5000.0,179.69,Charged Off,1,1,1,1,1,1,0,0,81.77,18.27,0
62000.0,Bookkeeper,Not Verified,"603 Hendrix Motorway Apt. 235
Adamstown, AK 30723",INDIVIDUAL,21.11,12000.0,404.27,Fully Paid,1,1,1,1,0,0,0,0,72.64,40.83,1
92000.0,Airgas,Source Verified,"882 Mallory Mission
Dawnton, WI 05113",INDIVIDUAL,19.63,14000.0,472.46,Fully Paid,1,1,1,0,1,1,0,0,91.55,40.56,0
150000.0,Worley Parsons,Verified,"1563 Albert Crescent Suite 524
West Laurieville, MD 05113",INDIVIDUAL,7.19,15000.0,492.08,Fully Paid,1,1,1,0,1,1,0,0,91.69,38.02,0
110000.0,Hathaway Dinwiddie Construction Company,Verified,"PSC 1303, Box 8693
APO AP 05113",INDIVIDUAL,17.71,28000.0,889.09,Fully Paid,1,1,1,1,1,0,0,0,77.06,19.62,0
65000.0,MineMaintance,Verified,"936 Horne Coves Apt. 666
South Kelly, AK 22690",INDIVIDUAL,32.88,15000.0,476.3,Fully Paid,1,1,1,1,1,1,0,0,98.68,0.16,1
52000.0,Tester,Verified,"3379 Douglas Villages
North Patricia, RI 11650",INDIVIDUAL,18.58,17025.0,684.41,Charged Off,1,1,1,1,1,1,0,0,93.34,14.28,0
120000.0,Supervisory Border Patrol Agent,Source Verified,"PSC 7464, Box 8885
APO AE 30723",INDIVIDUAL,9.95,3600.0,114.77,Fully Paid,1,0,1,1,1,1,0,0,94.16,14.65,0
495000.0,Naples Community Hospital Health Care Gr,Verified,"6639 Jamie Row Suite 077
North Carrie, NV 00813",INDIVIDUAL,4.57,20000.0,683.46,Fully Paid,1,1,1,1,1,1,0,0,70.11,48.0,0
50000.0,Sr merchandiser,Verified,"084 Smith Burg
East Elizabeth, SC 48052",INDIVIDUAL,18.67,3600.0,128.34,Charged Off,1,1,1,1,1,1,0,0,99.35,46.52,1
106000.0,Practice Administrator,Verified,"0244 Mark Manor Apt. 331
Lefort, MA 48052",INDIVIDUAL,29.45,20500.0,700.55,Fully Paid,1,1,1,1,1,1,0,0,99.71,20.38,0
102000.0,Bay Area Rapid Transit,Source Verified,"715 Thompson Cliffs Suite 056
Port Andreabury, MT 48052",INDIVIDUAL,18.66,8000.0,269.52,Charged Off,1,1,1,1,1,1,0,0,85.22,34.56,0
100000.0,CEO,Verified,"3255 Pena Meadows
Timothyport, NH 48052",INDIVIDUAL,11.68,13475.0,490.48,Charged Off,1,1,0,1,1,1,0,0,99.55,8.83,0
89000.0,lvn,Source Verified,"535 Leslie Falls Suite 444
Jermaineburgh, NE 05113",INDIVIDUAL,10.67,22000.0,727.26,Fully Paid,1,1,1,1,1,1,0,0,88.36,47.57,0
64000.0,Volkswagen Credit Inc.,Source Verified,"343 Stephanie Canyon Apt. 578
New Alyssafort, RI 22690",INDIVIDUAL,19.91,16975.0,539.02,Fully Paid,1,1,0,1,1,1,0,0,74.02,8.23,0
228000.0,US Department of Justice-DEA,Verified,"12840 Maria Track Apt. 704
Lewistown, MA 22690",INDIVIDUAL,10.47,28000.0,638.67,Fully Paid,1,1,1,1,1,1,0,0,94.43,24.99,0
70000.0,Executive Pastry Chef,Not Verified,"5223 Jennifer Circle
Lake Ronaldburgh, MA 22690",INDIVIDUAL,8.25,9000.0,304.77,Fully Paid,1,1,1,1,1,0,0,0,86.74,18.64,0
48000.0,Dialysis texh,Verified,"288 Melton Run Suite 168
Jeffreyhaven, RI 22690",INDIVIDUAL,30.55,1000.0,36.09,Fully Paid,0,1,1,1,1,1,0,0,80.27,46.86,0
54000.0,Bordeaux,Not Verified,"475 Williams Track
Maryport, WY 22690",INDIVIDUAL,27.46,9000.0,303.73,Fully Paid,1,1,1,1,1,1,1,0,77.09,5.28,0
55000.0,Rehabiltation Supervisor ,Source Verified,"878 Kelly Creek
North Hannah, AK 22690",INDIVIDUAL,26.45,10000.0,235.08,Fully Paid,1,1,1,1,0,1,0,1,85.57,23.91,0
165000.0,Attorney ,Source Verified,"140 Roberts Coves Suite 946
Craigville, PA 11650",INDIVIDUAL,18.87,16000.0,513.8,Charged Off,1,1,0,1,1,1,0,0,90.75,2.87,0
64837.0,Niagara Falls Memorial Medical Center,Verified,"14946 Tamara Lodge
Tammyport, KS 11650",INDIVIDUAL,20.62,25000.0,662.21,Charged Off,1,1,1,1,1,1,0,0,96.31,,0
42000.0,Operations Manager,Source Verified,"490 Dunn Village
Katherinefurt, CA 05113",INDIVIDUAL,21.91,10000.0,329.48,Fully Paid,1,1,1,1,1,1,0,0,87.96,13.01,0
160000.0,Director of Client Services,Not Verified,"USNS Hall
FPO AA 70466",INDIVIDUAL,10.3,12000.0,377.04,Fully Paid,1,1,1,1,1,1,1,0,82.46,,0
42500.0,Administrative Assistant,Not Verified,"117 Nichols Burgs Suite 642
Leeborough, NJ 00813",INDIVIDUAL,17.76,1500.0,58.41,Fully Paid,1,1,1,1,1,1,1,0,88.96,,0
140000.0,Hill Holliday,Not Verified,"50273 Wilson Plains
Lake Dianechester, MT 00813",INDIVIDUAL,6.27,10000.0,332.72,Fully Paid,1,1,1,1,1,1,0,0,84.91,2.83,0
140000.0,Veterans Administration,Verified,"36291 Ethan Route Suite 311
West James, WV 30723",INDIVIDUAL,20.14,35000.0,808.42,Fully Paid,1,1,0,0,1,1,0,0,89.56,5.22,0
60000.0,Recruiter,Verified,"65676 Curtis Shore Suite 118
Millerside, OH 30723",INDIVIDUAL,15.9,15125.0,528.85,Charged Off,1,1,1,1,1,0,0,0,88.27,12.56,0
150000.0,Healthcare Education Specialist,Not Verified,"09626 Steven Stream Suite 528
East Jason, MA 29597",INDIVIDUAL,24.04,3000.0,103.99,Fully Paid,1,0,1,1,1,1,0,0,99.36,20.01,0
58000.0,Nurse,Source Verified,"Unit 2512 Box 3511
DPO AA 48052",INDIVIDUAL,16.12,12000.0,375.43,Fully Paid,1,1,1,1,1,1,0,0,88.67,27.57,0
62000.0,Becton and Dickenson ,Not Verified,"84175 Hoffman Ways Suite 413
Shawbury, AK 29597",INDIVIDUAL,4.8,12000.0,319.6,Fully Paid,1,1,1,1,1,1,0,0,90.73,7.68,0
100000.0,Senior Qual,Not Verified,"05087 Kristen Forges
Elizabethton, DE 05113",INDIVIDUAL,9.14,16000.0,481.84,Fully Paid,1,1,1,1,0,1,0,0,96.77,45.63,0
112000.0,Cypress woods G&C,Source Verified,"303 Smith Knoll Suite 454
East Robertoport, TN 70466",INDIVIDUAL,15.31,15000.0,469.36,Fully Paid,1,1,0,1,1,1,0,0,97.39,4.31,0
80000.0,General Manager,Verified,"2908 Spencer Cape
Jenningshaven, RI 70466",INDIVIDUAL,26.43,25000.0,662.21,Charged Off,1,1,1,1,1,1,0,0,74.23,7.36,0
85000.0,AK Electric Inc.,Source Verified,"USCGC Martin
FPO AP 00813",INDIVIDUAL,18.07,8475.0,305.42,Fully Paid,1,1,1,1,1,1,0,0,83.61,2.1,0
117927.0,Program Manager,Not Verified,"7600 Aguilar Plains Suite 375
Perryberg, AR 05113",INDIVIDUAL,17.98,7000.0,232.47,Fully Paid,1,1,1,1,1,1,0,0,98.28,14.01,0
55000.0,parts sales,Not Verified,"PSC 1403, Box 8158
APO AA 05113",INDIVIDUAL,16.6,19200.0,600.69,Fully Paid,1,1,1,1,1,1,0,0,98.79,39.59,0
80000.0,carpenter superintendent,Verified,"Unit 3620 Box 3065
DPO AA 05113",INDIVIDUAL,24.96,12000.0,298.88,Fully Paid,1,1,1,0,1,1,0,0,75.7,1.89,0
95000.0,General Manager,Source Verified,"3608 Larry Mews Apt. 296
East Josephland, IA 48052",INDIVIDUAL,22.07,30000.0,938.57,Fully Paid,0,1,1,1,1,0,0,0,83.31,29.9,0
35000.0,Legal Assistant/Paralegal,Verified,"47519 Barber Corners
Thompsonmouth, MN 05113",INDIVIDUAL,12.24,16500.0,633.48,Fully Paid,1,1,1,1,1,1,0,0,78.36,13.77,0
80000.0,Teacher,Not Verified,"6923 Shaffer Summit Suite 661
Hillmouth, LA 22690",INDIVIDUAL,13.32,6000.0,192.68,Fully Paid,1,1,1,1,1,1,0,0,93.72,28.71,0
105996.0,T-Mobile,Source Verified,"8264 Hodge Station
Port Darinland, MD 22690",INDIVIDUAL,15.96,4800.0,102.84,Fully Paid,1,1,1,1,1,0,1,0,95.57,37.77,1
65000.0,Mechanic,Verified,"16838 Denise Loaf
Janeview, MO 30723",INDIVIDUAL,22.69,15000.0,498.15,Fully Paid,1,1,1,0,1,1,0,0,84.08,25.67,0
300000.0,Associate Publisher,Source Verified,"2041 George Forges
Jamesshire, ID 05113",INDIVIDUAL,5.38,40000.0,1204.6,Fully Paid,1,1,1,1,0,1,0,1,90.27,32.87,0
28000.0,Financial Services Advisor II,Not Verified,"8633 Beth Ford
South Tina, PA 30723",INDIVIDUAL,16.8,4800.0,146.55,Fully Paid,1,1,0,1,1,1,1,0,96.1,22.11,0
113000.0,High School Principal,Source Verified,"2017 Brandon Knoll Apt. 566
Milesside, AR 22690",INDIVIDUAL,13.31,28000.0,963.66,Fully Paid,0,1,0,1,1,1,0,1,91.29,6.11,1
54590.0,AT&T Mobility,Verified,"3913 Lopez Fort
West Krista, OH 05113",INDIVIDUAL,31.37,11000.0,365.99,Fully Paid,1,1,1,1,1,0,0,0,74.69,4.5,0
50000.0,Eligibility Tech,Verified,"39033 James Plains
East Lisabury, DE 11650",INDIVIDUAL,9.05,10000.0,309.32,Charged Off,0,1,1,1,1,1,0,0,91.36,18.86,0
50000.0,Room Attendant,Not Verified,"4995 Kelly Pass
New Crystal, OH 00813",INDIVIDUAL,4.44,10000.0,329.48,Fully Paid,1,1,1,1,1,0,0,0,74.77,,0
69000.0,DOD USAFR ,Verified,"702 Woodard Landing Suite 853
South Rachel, WV 48052",INDIVIDUAL,30.16,19675.0,663.98,Fully Paid,1,0,1,1,1,0,0,0,89.61,11.57,0
160000.0,Director ,Verified,"PSC 7444, Box 2077
APO AE 22690",INDIVIDUAL,25.27,21000.0,536.01,Charged Off,1,1,1,1,1,1,0,0,80.01,,0
150000.0,Senior Director,Source Verified,"9983 Ramsey Plains Apt. 006
Edwardsview, ME 29597",INDIVIDUAL,19.18,10000.0,329.91,Fully Paid,1,1,1,1,1,1,0,0,71.69,8.21,0
90000.0,Executive Vice President / Sr Lender,Source Verified,"069 Miller Parkways
East Caitlin, UT 48052",INDIVIDUAL,11.33,19600.0,474.25,Fully Paid,1,1,1,1,1,1,0,0,76.79,20.1,0
130000.0,LAWYER,Verified,"27934 Walsh Trace
Michaelton, NY 00813",INDIVIDUAL,13.3,24000.0,791.77,Fully Paid,1,1,0,0,1,1,0,0,84.05,35.56,1
66690.0,NYCT,Not Verified,"7057 David Ramp
Lanehaven, WY 22690",INDIVIDUAL,23.52,20000.0,689.3,Fully Paid,1,1,1,1,1,1,0,0,99.82,19.4,0
85000.0,Assistant Controller,Verified,"183 Aaron Pike Apt. 676
North Jasonton, WY 70466",INDIVIDUAL,27.46,34000.0,1121.67,Fully Paid,1,0,1,1,1,1,0,0,77.67,16.47,0
63000.0,Senior Underwriter,Source Verified,"334 Paul Ridge
Lake Ashleyfort, WV 29597",INDIVIDUAL,27.43,9900.0,315.61,Fully Paid,1,1,1,0,1,1,0,0,99.36,13.99,0
110000.0,Technical Expert Test Systems,Verified,"Unit 3825 Box 2368
DPO AA 00813",INDIVIDUAL,19.09,24000.0,722.76,Fully Paid,1,1,1,1,1,0,0,1,80.93,33.78,0
35000.0,Sales Director,Not Verified,"Unit 7367 Box 0501
DPO AA 05113",INDIVIDUAL,30.42,10000.0,318.79,Fully Paid,1,0,0,1,1,1,0,0,98.8,21.62,0
130000.0,Human Resouces,Verified,"340 Moore Stravenue Apt. 839
South Tracyland, FL 30723",INDIVIDUAL,20.57,35000.0,917.19,Fully Paid,1,1,0,1,1,1,0,0,98.68,22.96,0
49000.0,executive assistant,Source Verified,"Unit 9753 Box 5232
DPO AA 00813",INDIVIDUAL,22.85,8000.0,279.72,Fully Paid,1,1,1,1,1,1,0,0,74.29,36.2,0
100000.0,unit corporation,Verified,"6194 Samantha Stream
Hicksville, KS 70466",INDIVIDUAL,16.72,25450.0,636.2,Charged Off,1,1,0,1,1,0,0,0,94.86,22.62,0
60000.0,Purchasing Manager,Source Verified,"8729 Burns Port
New Meredithbury, CT 00813",INDIVIDUAL,19.0,15000.0,529.51,Fully Paid,0,1,1,1,0,1,0,0,85.52,39.24,1
27000.0,universal teller,Source Verified,"Unit 2141 Box 0147
DPO AA 30723",INDIVIDUAL,19.69,8400.0,288.36,Fully Paid,1,0,1,1,1,1,1,0,90.59,48.46,1
65000.0,mailcarrier,Not Verified,"6514 Stephanie Well
Lake Brandonfort, CT 93700",INDIVIDUAL,31.26,15000.0,501.02,Charged Off,1,0,1,1,1,1,0,0,93.28,15.9,0
76000.0,RN Clinical Liason,Verified,"347 Grant Groves
Howardstad, MA 05113",INDIVIDUAL,24.95,15000.0,548.63,Fully Paid,1,1,1,1,1,1,0,0,73.74,0.41,0
45000.0,sams produce,Not Verified,"PSC 9600, Box 8924
APO AA 05113",INDIVIDUAL,5.01,13250.0,474.19,Fully Paid,1,1,1,1,1,1,0,0,93.97,9.62,0
33800.0,Select Cleaning,Not Verified,"Unit 7449 Box 5920
DPO AA 70466",INDIVIDUAL,21.94,6400.0,207.0,Fully Paid,1,1,1,1,1,1,0,0,79.08,42.24,0
80000.0,"VP Sales, service ",Source Verified,"5655 Scott Alley
South Lindsey, IL 00813",INDIVIDUAL,23.27,27000.0,600.47,Fully Paid,1,1,1,1,1,0,0,0,91.97,9.5,0
45000.0,Administration Assist.,Not Verified,"35086 Michael Prairie
Lake Christopherton, SD 48052",INDIVIDUAL,14.51,6500.0,229.46,Fully Paid,1,1,1,1,1,1,0,0,87.21,5.62,0
88000.0,Computer System Enginer,Source Verified,"2342 Boyd Lodge
New Bonniestad, UT 05113",INDIVIDUAL,15.15,21000.0,488.42,Fully Paid,1,1,1,1,1,1,0,0,90.54,32.66,0
74000.0,Semco Aerospace,Verified,"0260 Strickland Avenue Apt. 551
North Johnhaven, VA 30723",INDIVIDUAL,14.84,20000.0,660.0,Charged Off,1,1,1,0,1,1,0,0,88.69,38.33,0
110000.0,Consultant ,Not Verified,"39491 Walter Ridge Apt. 833
East Paula, IL 00813",INDIVIDUAL,22.89,20000.0,434.75,Fully Paid,1,1,1,1,1,1,0,0,94.31,,0
69000.0,rural carrier,Verified,"202 David Meadows
South Kelly, RI 30723",INDIVIDUAL,3.55,28500.0,721.55,Fully Paid,1,1,1,0,1,1,0,0,96.84,25.86,0
63000.0,Hoya Free Form Company,Source Verified,"PSC 4481, Box 2339
APO AP 70466",INDIVIDUAL,17.95,12000.0,375.49,Fully Paid,1,1,1,1,1,1,0,0,83.47,42.37,0
75000.0,correction officer,Not Verified,"25344 Roy Station Suite 185
Russellbury, SD 05113",INDIVIDUAL,7.25,10000.0,306.45,Fully Paid,1,1,1,1,1,0,0,0,81.77,46.99,0
92000.0,Account Executive,Verified,"92995 Taylor Tunnel Suite 224
Gravesmouth, WV 48052",INDIVIDUAL,14.25,10000.0,327.34,Fully Paid,1,1,0,1,1,1,0,0,77.27,49.55,0
90000.0,Senior Associate Attorney,Not Verified,"5339 Scott Crossroad Suite 923
North Kendrafurt, ND 30723",INDIVIDUAL,19.93,12000.0,260.85,Fully Paid,1,1,0,1,1,1,0,0,94.42,37.7,0
18000.0,utility,Not Verified,"8309 Regina Inlet
Andrewfurt, AL 70466",INDIVIDUAL,24.13,4350.0,146.55,Fully Paid,1,1,1,1,1,1,0,0,99.01,,0
82656.0,Supervisor ,Verified,"2702 Ryan Haven Suite 578
Port Emily, NE 05113",INDIVIDUAL,16.52,3625.0,141.65,Fully Paid,1,1,1,1,1,1,0,0,75.86,10.45,0
84000.0,Help Desk Manager,Not Verified,"2017 Rojas Club Suite 232
South Scottchester, AL 29597",INDIVIDUAL,18.89,7500.0,233.96,Fully Paid,1,1,1,1,1,0,0,0,83.74,4.7,0
50000.0,Claim Support Specialist,Source Verified,"3690 Richard Throughway Apt. 034
Lake James, AZ 70466",INDIVIDUAL,36.7,15000.0,519.91,Fully Paid,1,1,1,1,1,1,0,0,93.11,,0
101000.0,Radio Frequency Engineer,Not Verified,"3375 Johnson Keys
Flowersstad, KS 48052",INDIVIDUAL,24.54,10725.0,389.09,Charged Off,1,1,1,1,1,1,0,0,89.08,17.14,0
106826.0,Section Director,Source Verified,"2992 Anderson Ways Suite 797
Martinezmouth, MD 30723",INDIVIDUAL,23.01,20000.0,623.88,Fully Paid,1,1,1,1,1,1,0,0,94.45,40.01,0
44000.0,teacher,Source Verified,"22114 Bruce Throughway Apt. 310
North Cheyenne, OH 48052",INDIVIDUAL,17.65,7000.0,244.76,Fully Paid,1,1,1,1,1,1,0,0,70.48,40.52,0
92000.0,machine operator,Not Verified,"7494 King Field
East Juliefurt, CA 48052",INDIVIDUAL,24.6,16000.0,362.34,Fully Paid,1,1,1,0,1,1,1,0,97.34,9.97,0
57500.0,Staff Accountant,Not Verified,"PSC 0570, Box 5412
APO AA 00813",INDIVIDUAL,9.04,10000.0,324.98,Fully Paid,1,1,1,1,1,1,0,0,71.84,7.47,0
85000.0,Services Technician,Verified,"91018 Smith Neck
Port Patriciaport, WY 05113",INDIVIDUAL,13.0,20500.0,650.95,Fully Paid,1,1,1,1,0,1,0,0,83.36,7.44,0
91224.0,Kingsway,Verified,"9490 Alex Glens Suite 463
Lake Jeffrey, NE 70466",INDIVIDUAL,2.28,15000.0,469.22,Fully Paid,1,1,0,1,1,1,0,0,78.27,27.56,0
40000.0,Teacher,Source Verified,"PSC 8846, Box 4860
APO AA 30723",INDIVIDUAL,17.47,12000.0,395.89,Charged Off,1,0,1,1,1,1,0,0,97.85,38.29,0
109200.0,Walgreens,Verified,"PSC 4973, Box 9667
APO AA 29597",INDIVIDUAL,16.45,30000.0,723.98,Fully Paid,1,1,1,1,1,1,1,0,78.25,22.75,0
155000.0,general mgr,Source Verified,"7773 Brett Valley Apt. 267
South James, CT 48052",INDIVIDUAL,19.06,35000.0,1149.51,Fully Paid,0,1,0,1,1,1,0,0,81.2,2.53,1
110000.0,JCPenney,Verified,"9498 Kyle Bypass
Thomasberg, WV 22690",INDIVIDUAL,15.36,24000.0,809.93,Fully Paid,1,1,1,1,1,1,0,0,96.65,13.46,0
47500.0,Ennis Knupp,Not Verified,"202 Melissa Drive
New Robert, PA 05113",INDIVIDUAL,3.23,9000.0,203.54,Fully Paid,1,1,1,1,1,1,0,1,86.12,28.03,0
47500.0,applicator,Not Verified,"314 Michael Circles
Donnachester, MT 00813",INDIVIDUAL,27.34,17050.0,577.37,Fully Paid,1,1,1,1,1,1,0,0,96.95,49.12,0
70000.0,MasterCard Worldwide,Source Verified,"0692 Cruz Vista
Davidsonville, MT 29597",INDIVIDUAL,8.26,20000.0,623.23,Fully Paid,1,1,1,1,1,1,1,0,89.83,43.59,0
65000.0,Registered Nurse,Not Verified,"664 Blackburn Corner
Brianton, MA 48052",INDIVIDUAL,5.58,7000.0,238.13,Fully Paid,1,1,0,1,1,0,0,0,72.38,45.66,1
85000.0,Construction Manager,Source Verified,"4447 Sean Mews
New Amber, MI 05113",INDIVIDUAL,7.38,16000.0,345.89,Fully Paid,1,1,1,0,1,1,0,0,83.04,33.32,0
134000.0,Customer Marketing Manager,Verified,"USNS Lozano
FPO AP 48052",INDIVIDUAL,9.29,35000.0,796.18,Fully Paid,1,1,0,0,1,1,0,0,75.29,15.28,0
50459.4,Senior Internal Auditor,Not Verified,"6220 Tracy Alley
Emilyshire, MT 22690",INDIVIDUAL,14.34,14500.0,468.9,Fully Paid,1,1,1,0,1,1,0,0,71.95,15.63,0
45000.0,Crane Operator ,Source Verified,"90607 Amber Haven Apt. 229
South Elizabethville, MD 05113",INDIVIDUAL,27.95,18000.0,423.14,Fully Paid,1,1,1,1,1,1,0,0,81.21,14.49,0
40000.0,bulk driver,Verified,"5552 Savannah Plaza
Aprilmouth, RI 30723",INDIVIDUAL,22.71,18000.0,432.11,Fully Paid,1,1,1,0,1,1,0,0,97.25,36.52,0
36400.0,Univeristy of Central Arkansas,Source Verified,"561 John Pines
Vanessaland, DC 00813",INDIVIDUAL,19.38,4000.0,133.09,Fully Paid,1,1,1,1,1,0,1,0,73.53,28.23,0
100000.0,Sr. Director of Franchise Development,Source Verified,"Unit 0032 Box 6765
DPO AP 48052",INDIVIDUAL,14.27,17000.0,545.92,Fully Paid,1,1,1,1,1,1,0,0,70.2,21.96,0
